cliente_id,idade,segmento_cliente,tempo_de_conta_meses,renda_mensal_estimada,score_relacionamento,tem_cartao_pre_pago
7191,67,digital,92,"9836,87",baixo,False
7192,60,varejo_tradicional,220,"6240,07",baixo,False
7193,28,alta_renda,8,"36281,24",baixo,False
7194,62,varejo_tradicional,155,"5298,62",alto,False
7195,20,digital,208,"9610,73",baixo,False
7196,29,digital,63,"9309,53",baixo,False
7197,20,digital,82,"7372,07",medio,True
7198,59,varejo_tradicional,25,"6792,72",medio,False
7199,44,universitario,186,"487,36",baixo,False
7200,66,alta_renda,176,"31653,81",baixo,False
7201,71,digital,129,"8894,31",baixo,False
7202,19,digital,8,"13198,22",alto,False
7203,66,varejo_tradicional,124,"5741,76",medio,True
7204,33,baixa_renda,149,"1296,06",alto,False
7205,19,alta_renda,98,"47150,54",baixo,True
7206,71,universitario,216,"450,44",medio,False
7207,47,digital,101,"11120,34",medio,False
7208,37,alta_renda,218,"35965,31",baixo,False
7209,55,varejo_tradicional,111,"2691,60",medio,True
7210,45,digital,206,"10953,12",medio,False
7211,42,digital,157,"9167,81",medio,False
7212,49,digital,158,"10359,12",medio,False
7213,27,baixa_renda,3,"1525,81",medio,False
7214,59,universitario,135,"483,31",alto,False
7215,57,varejo_tradicional,100,"4153,28",alto,False
7216,50,varejo_tradicional,11,"6919,78",medio,False
7217,30,varejo_tradicional,160,"3577,19",medio,False
7218,73,digital,59,"14022,24",medio,False
7219,58,varejo_tradicional,140,"8167,17",baixo,False
7220,71,varejo_tradicional,79,"6984,58",baixo,False
7221,59,universitario,38,"512,71",medio,False
7222,64,baixa_renda,122,"1199,64",medio,False
7223,54,alta_renda,152,"39373,50",alto,False
7224,71,alta_renda,65,"32840,54",alto,False
7225,33,universitario,146,"629,10",alto,False
7226,62,varejo_tradicional,46,"6575,60",alto,False
7227,39,baixa_renda,125,"1087,95",medio,False
7228,74,digital,56,"11413,52",medio,False
7229,37,universitario,191,"559,64",medio,False
7230,67,digital,7,"13118,43",medio,False
7231,60,baixa_renda,234,"1609,70",medio,True
7232,44,digital,105,"9382,22",medio,False
7233,58,varejo_tradicional,194,"6057,89",alto,False
7234,33,digital,40,"9571,02",baixo,False
7235,51,varejo_tradicional,182,"5908,56",baixo,False
7236,49,alta_renda,159,"47120,85",medio,False
7237,43,digital,97,"11454,38",alto,True
7238,42,digital,52,"13048,77",baixo,True
7239,19,alta_renda,222,"38316,62",alto,False
7240,29,digital,31,"13289,11",alto,False
7241,57,varejo_tradicional,162,"4974,14",baixo,False
7242,26,varejo_tradicional,7,"4365,34",alto,False
7243,29,digital,217,"14143,97",baixo,False
7244,43,baixa_renda,144,"1305,76",medio,False
7245,26,universitario,150,"560,38",medio,False
7246,27,alta_renda,228,"39868,76",alto,False
7247,49,varejo_tradicional,181,"3962,63",medio,False
7248,74,varejo_tradicional,91,"5945,84",medio,False
7249,51,varejo_tradicional,17,"5443,84",medio,False
7250,65,universitario,125,"458,52",medio,False
7251,37,varejo_tradicional,4,"6266,04",medio,False
7252,56,varejo_tradicional,189,"5689,35",alto,True
7253,19,digital,122,"14991,06",baixo,False
7254,18,digital,99,"12069,24",medio,False
7255,68,universitario,233,"496,78",baixo,False
7256,53,digital,214,"13645,23",alto,True
7257,41,digital,239,"9982,83",baixo,False
7258,71,digital,180,"9835,70",baixo,True
7259,44,baixa_renda,163,"1222,50",alto,False
7260,19,digital,172,"10436,22",medio,False
7261,48,varejo_tradicional,143,"5188,18",medio,False
7262,74,varejo_tradicional,61,"5049,62",alto,True
7263,31,varejo_tradicional,232,"5356,55",medio,False
7264,19,baixa_renda,172,"1152,57",baixo,False
7265,46,varejo_tradicional,21,"4538,68",baixo,False
7266,32,alta_renda,77,"39111,53",medio,False
7267,29,varejo_tradicional,47,"5313,98",baixo,False
7268,54,baixa_renda,75,"1336,57",medio,False
7269,45,universitario,49,"731,86",medio,False
7270,37,digital,181,"14231,59",medio,False
7271,56,universitario,27,"608,77",baixo,False
7272,41,varejo_tradicional,31,"6144,45",medio,False
7273,38,digital,172,"12735,05",baixo,False
7274,27,varejo_tradicional,32,"4763,44",medio,False
7275,63,digital,158,"7358,92",medio,False
7276,31,universitario,18,"505,69",baixo,False
7277,54,varejo_tradicional,125,"4843,57",alto,False
7278,35,baixa_renda,63,"1347,90",medio,True
7279,41,digital,128,"6806,76",baixo,True
7280,31,digital,16,"8010,80",alto,False
7281,51,alta_renda,163,"28242,09",medio,False
7282,29,universitario,190,"569,04",medio,False
7283,39,digital,137,"9921,18",baixo,True
7284,73,universitario,62,"588,37",medio,True
7285,23,alta_renda,39,"37946,35",medio,False
7286,53,varejo_tradicional,179,"6632,00",baixo,False
7287,62,digital,229,"13852,96",medio,True
7288,53,digital,115,"12728,14",medio,False
7289,39,varejo_tradicional,138,"5806,43",baixo,False
7290,31,varejo_tradicional,180,"6747,96",alto,False
7291,33,varejo_tradicional,140,"5625,24",baixo,False
7292,53,digital,72,"12317,92",baixo,False
7293,73,baixa_renda,62,"1134,73",alto,False
7294,42,universitario,131,"539,20",baixo,False
7295,49,digital,83,"13138,10",alto,False
7296,50,varejo_tradicional,123,"5131,94",medio,True
7297,62,varejo_tradicional,139,"4792,43",medio,False
7298,53,digital,136,"12148,31",medio,False
7299,37,digital,218,"7581,46",baixo,False
7300,35,varejo_tradicional,109,"5269,46",medio,False
7301,55,digital,122,"14093,04",alto,False
7302,20,alta_renda,151,"39649,46",baixo,False
7303,40,universitario,119,"454,69",medio,False
7304,49,universitario,138,"507,31",medio,True
7305,62,universitario,18,"449,01",baixo,True
7306,33,varejo_tradicional,76,"5705,06",medio,False
7307,22,varejo_tradicional,167,"5988,56",medio,False
7308,21,baixa_renda,154,"1181,59",baixo,False
7309,38,universitario,11,"638,15",medio,True
7310,57,digital,138,"9785,39",medio,False
7311,68,varejo_tradicional,131,"4941,57",baixo,False
7312,31,digital,62,"8372,87",alto,True
7313,56,varejo_tradicional,71,"5832,43",baixo,False
7314,48,varejo_tradicional,61,"3949,92",medio,False
7315,31,varejo_tradicional,132,"7031,33",medio,False
7316,23,digital,61,"9768,64",medio,False
7317,29,varejo_tradicional,232,"5633,93",baixo,False
7318,33,varejo_tradicional,136,"5184,42",alto,True
7319,34,universitario,102,"571,99",alto,False
7320,62,digital,13,"9877,53",medio,True
7321,40,digital,12,"10037,53",baixo,False
7322,31,digital,35,"10228,88",alto,False
7323,24,alta_renda,230,"31189,71",alto,False
7324,63,varejo_tradicional,182,"4551,52",medio,True
7325,49,varejo_tradicional,51,"6826,22",medio,False
7326,32,digital,43,"15159,16",baixo,False
7327,61,varejo_tradicional,228,"4141,18",baixo,False
7328,34,digital,111,"18000,00",baixo,False
7329,58,digital,66,"10846,62",baixo,False
7330,71,alta_renda,15,"32792,18",alto,True
7331,64,baixa_renda,177,"1164,06",medio,False
7332,61,alta_renda,162,"28989,09",baixo,False
7333,51,varejo_tradicional,39,"2235,91",medio,False
7334,22,baixa_renda,26,"1111,59",baixo,False
7335,62,varejo_tradicional,112,"6424,78",medio,False
7336,44,digital,197,"16084,31",medio,False
7337,69,universitario,176,"613,14",baixo,False
7338,40,varejo_tradicional,217,"6264,80",baixo,False
7339,57,digital,51,"10373,05",medio,False
7340,31,varejo_tradicional,226,"5548,20",medio,True
7341,32,varejo_tradicional,111,"7078,35",medio,False
7342,60,alta_renda,132,"38368,95",alto,True
7343,50,varejo_tradicional,98,"4125,21",medio,True
7344,70,varejo_tradicional,155,"6012,64",medio,False
7345,48,digital,119,"12882,00",alto,True
7346,52,baixa_renda,170,"1419,36",baixo,False
7347,34,varejo_tradicional,56,"6987,18",baixo,False
7348,45,digital,221,"12196,37",alto,False
7349,36,baixa_renda,69,"1517,13",alto,False
7350,63,varejo_tradicional,146,"4538,19",baixo,False
7351,71,varejo_tradicional,189,"4907,83",alto,False
7352,40,universitario,4,"548,45",baixo,True
7353,49,digital,129,"13818,22",alto,False
7354,57,baixa_renda,50,"1574,65",baixo,False
7355,30,varejo_tradicional,84,"6879,30",baixo,True
7356,37,alta_renda,70,"43482,60",medio,False
7357,52,alta_renda,148,"42692,01",alto,False
7358,22,varejo_tradicional,20,"4771,85",medio,False
7359,26,varejo_tradicional,174,"3810,17",alto,True
7360,46,alta_renda,27,"33494,24",medio,False
7361,23,digital,26,"14665,69",medio,True
7362,42,digital,160,"14067,82",baixo,False
7363,48,digital,10,"12714,90",baixo,True
7364,39,universitario,82,"584,12",medio,False
7365,19,baixa_renda,105,"1193,43",medio,False
7366,62,varejo_tradicional,140,"5140,74",alto,False
7367,22,varejo_tradicional,202,"3590,92",baixo,False
7368,44,baixa_renda,88,"1752,00",medio,True
7369,42,baixa_renda,24,"1483,51",alto,True
7370,25,digital,117,"13116,72",medio,False
7371,72,alta_renda,179,"46597,29",medio,False
7372,18,universitario,166,"500,69",medio,True
7373,37,varejo_tradicional,46,"3272,12",alto,True
7374,61,baixa_renda,217,"1302,70",baixo,False
7375,40,digital,136,"8777,85",medio,False
7376,49,varejo_tradicional,55,"4420,97",baixo,False
7377,28,varejo_tradicional,78,"4667,34",alto,False
7378,56,universitario,235,"557,89",baixo,False
7379,64,alta_renda,159,"36887,93",medio,False
7380,71,varejo_tradicional,88,"7266,15",medio,True
7381,41,varejo_tradicional,16,"3906,09",medio,False
7382,28,digital,148,"10759,10",medio,True
7383,46,baixa_renda,38,"1210,86",baixo,False
7384,71,universitario,111,"506,08",baixo,False
7385,43,digital,15,"14381,94",alto,False
7386,33,digital,78,"14713,78",medio,True
7387,52,varejo_tradicional,76,"4402,32",alto,False
7388,37,digital,162,"11687,13",medio,False
7389,63,varejo_tradicional,72,"4711,06",baixo,True
7390,20,baixa_renda,19,"1125,86",baixo,False
7391,18,varejo_tradicional,238,"3263,80",baixo,False
7392,70,universitario,197,"458,95",medio,True
7393,64,varejo_tradicional,120,"6936,67",medio,True
7394,18,digital,219,"12042,27",medio,False
7395,34,varejo_tradicional,63,"5075,39",alto,False
7396,19,varejo_tradicional,105,"4804,60",medio,False
7397,46,varejo_tradicional,205,"5560,82",alto,False
7398,37,universitario,32,"463,75",baixo,False
7399,23,digital,223,"14078,56",alto,False
7400,25,universitario,233,"490,94",alto,True
7401,46,digital,110,"11303,61",medio,False
7402,65,digital,165,"14352,44",medio,False
7403,68,digital,194,"14034,33",alto,False
7404,50,alta_renda,7,"32866,75",medio,False
7405,20,digital,176,"14236,34",baixo,False
7406,52,varejo_tradicional,139,"5599,30",alto,False
7407,22,alta_renda,203,"40346,95",medio,False
7408,44,varejo_tradicional,87,"7283,56",medio,False
7409,61,baixa_renda,31,"1270,75",baixo,False
7410,29,varejo_tradicional,172,"3710,53",baixo,True
7411,37,universitario,45,"564,79",medio,True
7412,62,varejo_tradicional,200,"4829,69",medio,False
7413,37,alta_renda,56,"38562,93",alto,False
7414,26,digital,160,"12586,61",medio,False
7415,56,varejo_tradicional,149,"4148,30",alto,True
7416,21,varejo_tradicional,31,"5912,42",baixo,True
7417,68,digital,1,"11316,42",baixo,False
7418,71,universitario,205,"466,78",medio,True
7419,36,digital,139,"11753,58",baixo,True
7420,55,varejo_tradicional,93,"4703,22",medio,True
7421,44,digital,68,"9776,45",medio,True
7422,62,digital,36,"11153,26",medio,False
7423,60,varejo_tradicional,79,"6369,72",baixo,False
7424,30,varejo_tradicional,187,"4681,47",baixo,False
7425,30,universitario,67,"621,37",baixo,False
7426,74,alta_renda,184,"31421,25",medio,False
7427,39,varejo_tradicional,51,"5999,12",baixo,False
7428,45,universitario,157,"510,43",alto,False
7429,69,varejo_tradicional,213,"4480,40",medio,False
7430,64,digital,130,"14055,24",alto,True
7431,70,digital,6,"9234,33",medio,False
7432,62,varejo_tradicional,159,"7662,27",alto,False
7433,39,digital,54,"11280,42",medio,True
7434,60,baixa_renda,88,"1147,65",medio,False
7435,36,alta_renda,168,"38844,86",baixo,False
7436,25,varejo_tradicional,145,"5178,69",alto,True
7437,69,varejo_tradicional,5,"7051,99",medio,False
7438,25,alta_renda,2,"43370,00",baixo,False
7439,59,varejo_tradicional,58,"3532,46",baixo,False
7440,43,universitario,12,"621,61",baixo,False
7441,65,varejo_tradicional,5,"5263,50",medio,True
7442,68,digital,106,"14421,24",medio,False
7443,43,varejo_tradicional,188,"6109,38",medio,False
7444,40,baixa_renda,169,"1480,96",medio,False
7445,60,baixa_renda,148,"1513,15",medio,False
7446,30,varejo_tradicional,200,"4027,47",baixo,True
7447,45,baixa_renda,129,"1418,77",baixo,False
7448,26,digital,56,"10361,97",medio,False
7449,37,varejo_tradicional,70,"6109,65",baixo,True
7450,73,universitario,56,"484,27",medio,False
7451,36,digital,54,"12459,09",baixo,False
7452,65,varejo_tradicional,139,"5233,56",medio,False
7453,56,varejo_tradicional,3,"4150,75",medio,False
7454,68,alta_renda,95,"41838,45",baixo,False
7455,29,baixa_renda,28,"1424,55",medio,False
7456,32,baixa_renda,111,"1253,58",medio,False
7457,48,varejo_tradicional,107,"5399,10",medio,False
7458,72,universitario,120,"532,92",alto,False
7459,31,varejo_tradicional,133,"2000,00",baixo,False
7460,28,alta_renda,124,"35350,57",medio,True
7461,43,varejo_tradicional,90,"4689,49",baixo,True
7462,59,digital,16,"9747,01",medio,False
7463,44,digital,31,"17836,07",baixo,False
7464,28,baixa_renda,28,"1196,99",medio,False
7465,55,universitario,135,"534,25",baixo,False
7466,51,digital,230,"6875,63",medio,False
7467,60,digital,137,"9802,30",medio,False
7468,36,baixa_renda,39,"1238,29",medio,False
7469,23,varejo_tradicional,227,"4463,71",medio,False
7470,63,baixa_renda,171,"1400,91",medio,True
7471,69,alta_renda,27,"42560,03",baixo,False
7472,55,varejo_tradicional,76,"6157,06",baixo,False
7473,66,varejo_tradicional,117,"7899,93",alto,False
7474,59,varejo_tradicional,89,"4489,13",medio,False
7475,45,varejo_tradicional,107,"4627,53",medio,False
7476,18,digital,221,"12860,89",baixo,False
7477,52,universitario,223,"547,29",baixo,False
7478,57,digital,122,"9787,29",alto,False
7479,25,varejo_tradicional,126,"6023,09",medio,True
7480,69,universitario,98,"596,21",medio,False
7481,71,universitario,33,"504,20",alto,False
7482,64,alta_renda,91,"40375,60",medio,False
7483,73,varejo_tradicional,184,"6266,17",medio,False
7484,24,universitario,120,"654,97",medio,False
7485,28,alta_renda,2,"37028,87",medio,False
7486,56,digital,142,"7825,61",baixo,False
7487,21,digital,13,"10798,38",medio,False
7488,42,varejo_tradicional,24,"4856,67",baixo,True
7489,29,baixa_renda,69,"1171,35",medio,True
7490,43,digital,34,"9774,34",baixo,True
7491,55,alta_renda,87,"25181,19",baixo,True
7492,63,baixa_renda,19,"1369,52",alto,False
7493,29,digital,30,"9638,25",medio,True
7494,60,digital,49,"11502,35",baixo,False
7495,68,varejo_tradicional,171,"5014,91",alto,False
7496,70,varejo_tradicional,144,"5343,71",medio,False
7497,54,universitario,180,"466,51",baixo,True
7498,63,universitario,114,"466,31",medio,False
7499,70,digital,116,"11634,44",medio,False
7500,41,baixa_renda,232,"1237,46",medio,False
7501,33,varejo_tradicional,226,"5163,18",alto,True
7502,74,digital,177,"15484,12",baixo,True
7503,30,digital,139,"9831,95",baixo,True
7504,42,varejo_tradicional,78,"4911,51",baixo,False
7505,71,alta_renda,175,"46198,03",baixo,False
7506,71,universitario,207,"526,93",medio,False
7507,74,digital,35,"10492,56",alto,True
7508,69,digital,71,"11537,79",medio,True
7509,71,varejo_tradicional,157,"5565,36",baixo,False
7510,21,digital,108,"10338,12",alto,False
7511,28,universitario,54,"594,81",medio,False
7512,49,alta_renda,214,"37314,60",medio,False
7513,66,baixa_renda,23,"1191,43",baixo,False
7514,24,varejo_tradicional,152,"5980,50",baixo,False
7515,63,digital,227,"11141,23",baixo,False
7516,28,varejo_tradicional,10,"6137,43",baixo,False
7517,45,varejo_tradicional,61,"6787,87",medio,True
7518,71,digital,136,"9180,11",baixo,False
7519,58,digital,48,"10219,26",baixo,True
7520,40,varejo_tradicional,112,"4472,08",medio,False
7521,62,digital,204,"13590,21",medio,True
7522,40,universitario,221,"532,73",medio,False
7523,67,varejo_tradicional,126,"7135,18",baixo,True
7524,45,universitario,157,"522,40",baixo,False
7525,60,varejo_tradicional,87,"6400,82",medio,False
7526,64,digital,26,"11935,84",medio,True
7527,74,baixa_renda,165,"1297,23",medio,False
7528,43,digital,224,"8018,41",baixo,True
7529,42,alta_renda,52,"31983,64",baixo,True
7530,71,varejo_tradicional,166,"6648,17",alto,False
7531,46,digital,6,"8538,49",alto,False
7532,36,digital,8,"11042,63",medio,True
7533,50,universitario,17,"592,30",alto,False
7534,53,baixa_renda,76,"1310,96",medio,False
7535,31,universitario,190,"526,02",alto,False
7536,31,universitario,214,"554,32",medio,True
7537,52,varejo_tradicional,206,"5831,79",medio,False
7538,47,digital,34,"7758,85",medio,False
7539,45,digital,147,"12359,17",baixo,False
7540,34,digital,70,"14597,49",baixo,True
7541,20,alta_renda,82,"36537,46",medio,True
7542,33,varejo_tradicional,228,"3468,64",baixo,False
7543,63,digital,118,"13075,61",medio,False
7544,47,digital,165,"9940,39",medio,True
7545,69,baixa_renda,38,"1325,69",baixo,False
7546,46,alta_renda,143,"33416,74",medio,True
7547,62,varejo_tradicional,102,"5007,66",baixo,False
7548,32,varejo_tradicional,40,"6850,63",baixo,False
7549,63,digital,137,"12767,79",medio,False
7550,73,digital,53,"11630,43",medio,False
7551,42,alta_renda,198,"43766,96",baixo,False
7552,68,digital,118,"10422,35",baixo,False
7553,55,varejo_tradicional,66,"4400,75",medio,False
7554,59,digital,80,"14979,52",baixo,True
7555,64,digital,52,"11281,21",alto,False
7556,70,baixa_renda,129,"1296,18",alto,False
7557,71,varejo_tradicional,158,"7687,78",baixo,False
7558,69,varejo_tradicional,124,"5094,20",alto,True
7559,55,alta_renda,112,"42107,25",medio,False
7560,40,varejo_tradicional,225,"4813,03",medio,False
7561,42,universitario,1,"483,36",baixo,True
7562,59,digital,167,"16030,66",baixo,False
7563,24,digital,16,"12500,98",alto,False
7564,39,varejo_tradicional,145,"6619,61",medio,False
7565,34,varejo_tradicional,112,"6502,33",medio,False
7566,35,digital,112,"13324,77",baixo,False
7567,66,varejo_tradicional,102,"4140,19",alto,False
7568,58,digital,82,"8707,96",medio,True
7569,27,varejo_tradicional,150,"7013,44",medio,False
7570,27,universitario,214,"406,28",baixo,False
7571,74,alta_renda,99,"39975,22",alto,False
7572,24,varejo_tradicional,159,"6078,83",medio,False
7573,65,varejo_tradicional,40,"4880,73",baixo,False
7574,67,baixa_renda,155,"1280,17",medio,False
7575,55,digital,36,"6947,97",medio,False
7576,44,varejo_tradicional,125,"6990,72",medio,True
7577,69,digital,4,"14097,52",medio,False
7578,50,varejo_tradicional,118,"4153,23",medio,False
7579,18,varejo_tradicional,197,"6012,58",medio,True
7580,61,alta_renda,25,"35669,99",medio,False
7581,70,universitario,95,"505,89",medio,True
7582,51,universitario,78,"518,52",medio,False
7583,21,varejo_tradicional,158,"5449,41",baixo,False
7584,34,varejo_tradicional,175,"5445,47",alto,False
7585,21,baixa_renda,12,"1168,40",medio,True
7586,60,varejo_tradicional,27,"7329,33",medio,True
7587,71,digital,173,"7803,06",baixo,True
7588,43,varejo_tradicional,216,"6039,33",medio,False
7589,21,digital,63,"10791,09",medio,True
7590,18,varejo_tradicional,55,"3700,35",baixo,False
7591,24,varejo_tradicional,158,"4583,39",alto,False
7592,47,baixa_renda,82,"1044,21",baixo,False
7593,67,digital,14,"9620,63",medio,False
7594,26,varejo_tradicional,56,"7747,92",medio,False
7595,52,universitario,147,"581,34",alto,False
7596,25,varejo_tradicional,86,"5041,49",baixo,False
7597,41,digital,26,"13124,61",medio,False
7598,36,digital,199,"13061,72",medio,True
7599,53,varejo_tradicional,92,"4814,61",baixo,False
7600,67,digital,166,"10491,50",alto,False
7601,69,universitario,197,"584,89",medio,True
7602,60,alta_renda,36,"49072,06",medio,True
7603,44,digital,146,"7412,21",alto,False
7604,49,varejo_tradicional,185,"4663,85",medio,False
7605,31,varejo_tradicional,78,"6502,29",medio,True
7606,74,digital,112,"11530,13",medio,True
7607,35,varejo_tradicional,23,"4316,44",medio,False
7608,45,digital,119,"8827,24",medio,False
7609,46,digital,116,"12687,63",medio,False
7610,33,varejo_tradicional,142,"4666,13",medio,False
7611,52,varejo_tradicional,224,"7538,96",medio,False
7612,64,digital,197,"8480,46",alto,False
7613,48,varejo_tradicional,22,"4874,06",medio,False
7614,21,alta_renda,28,"36969,36",baixo,False
7615,54,digital,43,"12771,12",medio,False
7616,34,baixa_renda,76,"1153,33",medio,False
7617,56,baixa_renda,18,"1406,31",baixo,True
7618,65,baixa_renda,100,"917,12",alto,False
7619,63,varejo_tradicional,223,"6606,10",baixo,False
7620,43,alta_renda,205,"39170,87",medio,True
7621,65,varejo_tradicional,212,"4837,86",alto,False
7622,56,varejo_tradicional,124,"5948,99",medio,True
7623,58,digital,109,"12210,48",medio,False
7624,21,varejo_tradicional,36,"3335,88",alto,False
7625,47,varejo_tradicional,125,"5509,63",medio,False
7626,47,varejo_tradicional,7,"5768,25",alto,False
7627,39,varejo_tradicional,23,"5285,09",medio,False
7628,28,universitario,162,"558,40",medio,False
7629,19,varejo_tradicional,117,"6860,90",medio,False
7630,61,digital,114,"11492,14",baixo,True
7631,29,alta_renda,96,"45124,20",alto,True
7632,47,digital,21,"11669,00",alto,False
7633,53,digital,70,"9855,45",medio,True
7634,35,alta_renda,208,"35540,86",baixo,False
7635,43,varejo_tradicional,227,"5066,11",baixo,False
7636,70,digital,175,"12406,88",baixo,False
7637,24,baixa_renda,53,"1079,45",medio,False
7638,18,alta_renda,84,"39093,40",medio,True
7639,43,digital,106,"12514,39",alto,False
7640,40,varejo_tradicional,41,"6405,95",alto,False
7641,43,alta_renda,203,"41293,97",medio,True
7642,62,varejo_tradicional,160,"7034,65",medio,False
7643,23,digital,128,"7990,00",medio,False
7644,23,digital,142,"10590,73",baixo,False
7645,61,digital,88,"14558,63",alto,True
7646,25,universitario,236,"464,88",baixo,False
7647,41,baixa_renda,103,"1136,39",alto,False
7648,39,universitario,107,"579,91",medio,True
7649,36,varejo_tradicional,223,"5270,60",medio,False
7650,54,digital,17,"14397,94",alto,True
7651,35,universitario,25,"450,93",medio,False
7652,48,digital,64,"11071,17",alto,False
7653,54,alta_renda,201,"30723,90",medio,False
7654,47,baixa_renda,86,"1362,54",alto,True
7655,74,digital,119,"11283,56",medio,False
7656,59,varejo_tradicional,237,"6273,27",medio,False
7657,50,universitario,176,"693,98",medio,False
7658,27,alta_renda,35,"47942,77",medio,False
7659,54,digital,37,"14442,37",alto,True
7660,29,baixa_renda,55,"1510,47",alto,False
7661,71,varejo_tradicional,145,"5134,17",medio,False
7662,47,digital,156,"13063,46",alto,False
7663,44,digital,129,"6267,40",medio,True
7664,56,universitario,53,"577,00",baixo,False
7665,26,baixa_renda,73,"1292,64",medio,False
7666,71,varejo_tradicional,183,"6170,71",medio,False
7667,38,varejo_tradicional,113,"6501,15",baixo,False
7668,29,universitario,189,"620,71",medio,False
7669,72,varejo_tradicional,13,"6268,84",medio,False
7670,46,digital,47,"12782,88",baixo,False
7671,50,varejo_tradicional,192,"6401,72",medio,False
7672,60,varejo_tradicional,160,"4351,43",baixo,True
7673,70,universitario,28,"481,03",medio,True
7674,32,universitario,53,"551,29",alto,True
7675,19,varejo_tradicional,31,"6447,53",baixo,False
7676,69,varejo_tradicional,8,"6296,15",medio,False
7677,56,varejo_tradicional,72,"4503,19",medio,False
7678,70,digital,124,"10771,01",alto,False
7679,61,varejo_tradicional,98,"4789,25",medio,False
7680,71,digital,87,"11024,03",baixo,False
7681,35,universitario,74,"543,64",alto,True
7682,20,universitario,101,"411,91",medio,False
7683,24,varejo_tradicional,25,"6292,74",medio,False
7684,60,universitario,115,"521,27",baixo,False
7685,35,alta_renda,33,"34398,84",alto,False
7686,61,varejo_tradicional,237,"6351,01",medio,False
7687,55,varejo_tradicional,196,"6987,64",alto,True
7688,54,digital,135,"14935,21",baixo,True
7689,50,varejo_tradicional,97,"3840,08",medio,True
7690,61,universitario,194,"436,29",baixo,False
7691,48,baixa_renda,112,"1745,63",medio,True
7692,28,digital,174,"12207,73",alto,False
7693,21,universitario,96,"574,03",baixo,True
7694,35,universitario,5,"505,89",baixo,False
7695,21,varejo_tradicional,121,"4203,14",medio,True
7696,66,varejo_tradicional,110,"7159,12",baixo,False
7697,51,baixa_renda,17,"1436,19",medio,False
7698,46,alta_renda,76,"30085,68",medio,False
7699,41,universitario,52,"661,51",alto,False
7700,39,alta_renda,140,"39803,82",baixo,False
7701,19,varejo_tradicional,62,"3987,20",alto,False
7702,61,varejo_tradicional,163,"4828,87",medio,False
7703,23,digital,190,"14123,99",baixo,True
7704,59,varejo_tradicional,21,"6490,25",baixo,True
7705,42,baixa_renda,85,"1247,37",alto,False
7706,72,alta_renda,194,"37413,57",medio,False
7707,74,baixa_renda,181,"1128,50",medio,True
7708,38,digital,21,"11664,98",baixo,True
7709,72,varejo_tradicional,143,"5665,53",baixo,False
7710,33,varejo_tradicional,203,"3550,95",medio,False
7711,48,digital,202,"10684,83",medio,False
7712,31,universitario,210,"456,10",medio,False
7713,56,digital,151,"12521,58",alto,False
7714,45,alta_renda,128,"51749,96",medio,False
7715,49,baixa_renda,159,"1554,32",baixo,False
7716,45,varejo_tradicional,54,"6445,17",medio,False
7717,68,varejo_tradicional,183,"6445,51",medio,True
7718,72,universitario,26,"495,35",alto,False
7719,66,varejo_tradicional,53,"6931,99",medio,True
7720,26,universitario,66,"515,60",medio,False
7721,62,digital,167,"12852,10",medio,False
7722,39,varejo_tradicional,7,"7113,12",baixo,False
7723,49,digital,216,"12774,06",medio,True
7724,22,digital,167,"16766,99",medio,True
7725,40,baixa_renda,32,"1104,44",medio,False
7726,22,varejo_tradicional,154,"3963,34",medio,False
7727,59,baixa_renda,87,"1282,69",alto,False
7728,70,universitario,206,"583,85",baixo,True
7729,49,universitario,157,"542,68",baixo,True
7730,27,varejo_tradicional,153,"4990,77",medio,False
7731,56,digital,184,"9369,40",medio,False
7732,32,digital,159,"12122,71",medio,False
7733,24,digital,194,"10715,76",medio,False
7734,46,universitario,2,"552,71",medio,False
7735,64,digital,215,"9866,81",baixo,False
7736,20,baixa_renda,175,"1428,14",baixo,False
7737,36,varejo_tradicional,75,"6790,13",medio,False
7738,27,baixa_renda,29,"1030,76",baixo,False
7739,45,varejo_tradicional,127,"5777,46",baixo,False
7740,46,baixa_renda,234,"1360,28",baixo,False
7741,32,alta_renda,227,"34548,24",medio,False
7742,52,varejo_tradicional,49,"7141,01",alto,False
7743,23,digital,201,"7712,62",alto,True
7744,29,universitario,32,"588,46",alto,True
7745,64,varejo_tradicional,158,"5779,44",baixo,False
7746,55,digital,15,"12165,98",alto,False
7747,30,digital,62,"11065,12",medio,False
7748,46,baixa_renda,78,"1210,42",alto,False
7749,36,baixa_renda,17,"899,83",alto,False
7750,20,universitario,22,"647,03",medio,True
7751,25,universitario,158,"685,04",baixo,True
7752,25,universitario,81,"468,30",medio,False
7753,72,digital,144,"13889,65",medio,False
7754,37,digital,180,"13263,50",baixo,False
7755,64,digital,8,"7631,11",baixo,False
7756,21,alta_renda,192,"45484,21",medio,False
7757,68,universitario,167,"668,76",baixo,False
7758,38,digital,31,"10131,52",alto,False
7759,20,universitario,12,"513,67",baixo,False
7760,62,digital,33,"15055,25",medio,False
7761,25,universitario,186,"589,66",baixo,True
7762,40,digital,12,"10596,67",alto,False
7763,33,varejo_tradicional,25,"4035,26",medio,False
7764,30,digital,166,"11762,53",baixo,False
7765,20,universitario,48,"535,56",medio,False
7766,65,digital,210,"12018,39",baixo,False
7767,26,digital,83,"10952,09",medio,False
7768,31,universitario,55,"599,33",medio,False
7769,30,universitario,131,"609,68",baixo,False
