cliente_id,mes_referencia,saldo_medio_mensal,entradas_mensais_media,saidas_mensais_media,numero_movimentacoes_mensais
4959,2025-02-01,17848.03,2016.99,8263.44,12
4960,2025-02-01,2878.69,391.41,1895.90,31
4961,2025-02-01,737.66,181.42,378.99,17
4962,2025-02-01,1476.53,320.20,678.44,14
4963,2025-02-01,2868.48,617.08,2176.91,11
4964,2025-02-01,2685.65,286.46,2072.18,15
4965,2025-02-01,1589.79,561.54,1435.84,16
4966,2025-02-01,3069.25,584.80,1889.26,15
4967,2025-02-01,401.77,105.79,85.07,9
4968,2025-02-01,763.95,242.98,707.69,15
4969,2025-02-01,886.59,228.26,683.51,19
4970,2025-02-01,8469.83,1704.73,2422.04,14
4971,2025-02-01,3259.77,434.22,1963.33,22
4972,2025-02-01,2351.37,367.78,309.14,24
4973,2025-02-01,1529.80,140.31,906.07,20
4974,2025-02-01,3867.50,569.03,1897.41,24
4975,2025-02-01,4603.48,764.03,861.43,22
4976,2025-02-01,1965.53,132.04,504.92,11
4977,2025-02-01,3417.77,1361.98,2427.20,22
4978,2025-02-01,3869.09,392.45,651.79,14
4979,2025-02-01,1737.20,589.54,115.74,15
4980,2025-02-01,1599.01,454.76,884.96,28
4981,2025-02-01,3482.69,1006.18,670.34,21
4982,2025-02-01,686.23,240.70,601.83,13
4983,2025-02-01,3824.45,1147.22,915.92,17
4984,2025-02-01,4151.95,1289.22,3712.91,23
4985,2025-02-01,3973.86,1151.23,2285.48,14
4986,2025-02-01,779.30,204.76,731.00,14
4987,2025-02-01,2057.86,593.39,1465.32,22
4988,2025-02-01,8173.89,1325.09,1241.73,22
4989,2025-02-01,1244.73,232.35,1089.08,10
4990,2025-02-01,628.47,161.67,474.46,17
4991,2025-02-01,1011.44,146.43,261.07,17
4992,2025-02-01,426.02,29.35,334.96,19
4993,2025-02-01,1980.90,473.14,1307.36,14
4994,2025-02-01,911.99,251.81,221.68,17
4995,2025-02-01,1484.33,487.88,315.35,14
4996,2025-02-01,3362.42,855.83,2629.74,19
4997,2025-02-01,2868.64,1073.08,303.77,13
4998,2025-02-01,4021.46,940.82,3711.54,18
4999,2025-02-01,444.66,131.14,191.67,16
5000,2025-02-01,1237.20,227.78,1058.05,14
5001,2025-02-01,3753.25,1032.73,230.25,14
5002,2025-02-01,904.98,257.42,636.28,13
5003,2025-02-01,1427.03,250.86,834.55,18
5004,2025-02-01,2750.94,317.36,713.72,20
5005,2025-02-01,2248.45,763.53,1783.22,12
5006,2025-02-01,4929.46,1581.65,2844.44,20
5007,2025-02-01,3814.35,1224.77,1905.40,19
5008,2025-02-01,4068.90,208.49,2138.70,20
5009,2025-02-01,6959.61,507.20,5274.59,13
5010,2025-02-01,2114.26,263.18,746.78,16
5011,2025-02-01,2503.35,844.60,193.84,19
5012,2025-02-01,9125.13,665.69,542.82,25
5013,2025-02-01,1354.46,277.28,482.49,18
5014,2025-02-01,435.18,158.62,297.81,13
5015,2025-02-01,6767.92,338.53,4190.19,16
5016,2025-02-01,980.35,79.47,924.27,12
5017,2025-02-01,1690.22,608.01,977.68,19
5018,2025-02-01,672.00,132.15,413.84,18
5019,2025-02-01,1705.28,631.17,937.49,19
5020,2025-02-01,887.40,102.20,561.54,16
5021,2025-02-01,695.87,113.66,45.65,15
5022,2025-02-01,40529.51,11610.60,37098.43,19
5023,2025-02-01,1215.26,363.89,784.47,18
5024,2025-02-01,7144.73,1054.26,6328.07,26
5025,2025-02-01,1524.35,464.97,1202.71,15
5026,2025-02-01,592.74,218.32,308.23,11
5027,2025-02-01,3554.90,446.90,1618.95,14
5028,2025-02-01,1112.41,85.53,348.59,21
5029,2025-02-01,2219.42,749.22,1545.90,16
5030,2025-02-01,3716.53,569.73,217.83,12
5031,2025-02-01,551.00,95.43,150.38,18
5032,2025-02-01,1416.44,284.63,352.93,22
5033,2025-02-01,1511.73,524.32,514.68,20
5034,2025-02-01,3781.89,1383.92,607.77,16
5035,2025-02-01,1167.23,444.68,822.07,16
5036,2025-02-01,1825.65,568.07,890.19,19
5037,2025-02-01,659.02,237.92,337.51,20
5038,2025-02-01,968.96,98.98,556.53,16
5039,2025-02-01,2057.67,693.36,1769.22,15
5040,2025-02-01,2292.39,804.44,621.36,13
5041,2025-02-01,3519.74,1170.78,2627.17,9
5042,2025-02-01,4580.19,233.92,2736.17,24
5043,2025-02-01,462.74,141.17,202.31,12
5044,2025-02-01,41610.49,3185.32,26859.12,20
5045,2025-02-01,1896.09,236.93,1351.94,16
5046,2025-02-01,1964.23,104.69,775.13,10
5047,2025-02-01,1443.78,176.95,1184.27,13
5048,2025-02-01,1977.31,352.51,1772.43,19
5049,2025-02-01,2015.45,704.11,1650.48,21
5050,2025-02-01,1226.79,186.07,393.56,20
5051,2025-02-01,6244.41,1470.15,423.73,19
5052,2025-02-01,1485.39,484.60,944.20,19
5053,2025-02-01,3007.68,1052.74,573.55,21
5054,2025-02-01,2928.02,687.53,2739.02,18
5055,2025-02-01,2241.93,635.92,1718.55,14
5056,2025-02-01,1684.16,147.11,122.52,18
5057,2025-02-01,1865.39,265.71,219.03,14
5058,2025-02-01,2179.57,441.86,501.55,22
5059,2025-02-01,1544.85,127.86,607.10,14
5060,2025-02-01,2038.09,777.37,1773.16,19
5061,2025-02-01,9178.49,3195.81,5668.39,18
5062,2025-02-01,17431.22,4940.23,10202.63,20
5063,2025-02-01,2943.86,671.07,1715.30,17
5064,2025-02-01,640.74,103.41,54.34,15
5065,2025-02-01,3112.02,1075.75,784.44,19
5066,2025-02-01,3810.50,654.34,2162.34,14
5067,2025-02-01,789.04,84.63,105.20,17
5068,2025-02-01,1004.95,385.22,330.50,15
5069,2025-02-01,4802.32,371.09,1362.32,15
5070,2025-02-01,3324.68,962.28,680.34,17
5071,2025-02-01,3870.19,569.82,1988.43,21
5072,2025-02-01,3240.90,185.20,357.26,19
5073,2025-02-01,1070.99,397.52,468.06,12
5074,2025-02-01,985.90,236.36,516.50,20
5075,2025-02-01,4204.15,1507.76,3660.50,15
5076,2025-02-01,4013.23,273.83,2124.47,25
5077,2025-02-01,2190.89,177.36,333.39,19
5078,2025-02-01,2335.64,423.44,594.22,16
5079,2025-02-01,1456.22,295.77,945.33,22
5080,2025-02-01,5832.38,954.05,4707.56,20
5081,2025-02-01,18954.71,1848.06,17127.12,22
5082,2025-02-01,1056.07,142.90,400.49,12
5083,2025-02-01,2020.25,750.06,389.40,18
5084,2025-02-01,3366.68,644.93,2707.71,16
5085,2025-02-01,1778.04,692.14,1299.84,14
5086,2025-02-01,1801.67,238.99,507.68,16
5087,2025-02-01,1016.81,245.17,107.13,22
5088,2025-02-01,446.96,31.49,122.30,14
5089,2025-02-01,5477.74,1975.01,2151.87,17
5090,2025-02-01,1327.70,415.04,368.49,20
5091,2025-02-01,1732.34,197.41,1246.85,17
5092,2025-02-01,6279.81,2155.96,5194.60,12
5093,2025-02-01,1632.54,414.87,831.63,11
5094,2025-02-01,623.05,63.26,434.71,20
5095,2025-02-01,24100.65,2499.00,19256.96,22
5096,2025-02-01,5125.93,1286.13,4344.21,14
5097,2025-02-01,4294.71,1572.47,946.93,16
5098,2025-02-01,3785.71,1415.21,1073.74,15
5099,2025-02-01,1511.38,502.07,1285.42,18
5100,2025-02-01,848.82,215.44,550.17,17
5101,2025-02-01,3643.92,333.93,3430.23,16
5102,2025-02-01,837.43,237.49,692.81,15
5103,2025-02-01,1013.23,159.65,168.26,16
5104,2025-02-01,675.43,105.08,525.20,16
5105,2025-02-01,5240.56,825.67,4746.42,16
5106,2025-02-01,1937.43,736.73,428.34,22
5107,2025-02-01,1951.33,463.20,1394.76,14
5108,2025-02-01,1369.42,116.62,103.78,13
5109,2025-02-01,1555.31,83.73,1333.64,18
5110,2025-02-01,1296.61,74.11,1102.37,18
5111,2025-02-01,4175.36,979.19,2974.78,17
5112,2025-02-01,803.81,177.18,235.71,17
5113,2025-02-01,2781.29,310.08,626.25,22
5114,2025-02-01,1068.60,349.43,617.35,19
5115,2025-02-01,7696.01,1235.94,2595.63,20
5116,2025-02-01,2088.93,232.47,1974.78,17
5117,2025-02-01,10737.93,2793.19,7601.20,21
5118,2025-02-01,404.15,158.43,258.44,22
5119,2025-02-01,5286.78,771.24,1393.75,28
5120,2025-02-01,5568.17,1980.96,1720.52,24
5121,2025-02-01,4324.36,1130.18,815.63,25
5122,2025-02-01,846.54,207.13,300.82,25
5123,2025-02-01,10654.42,3092.79,4840.22,12
5124,2025-02-01,2137.98,732.40,489.01,20
5125,2025-02-01,3383.79,191.30,349.96,13
5126,2025-02-01,995.54,308.21,535.73,22
5127,2025-02-01,3893.28,1467.07,374.43,20
5128,2025-02-01,3164.59,1074.73,1176.37,20
5129,2025-02-01,7467.50,788.80,1319.36,12
5130,2025-02-01,4119.33,768.90,3247.50,25
5131,2025-02-01,2835.85,162.59,1876.46,22
5132,2025-02-01,1757.39,401.30,521.98,19
5133,2025-02-01,2754.44,250.98,2366.08,12
5134,2025-02-01,1465.54,354.21,1307.87,10
5135,2025-02-01,2006.27,431.36,1801.71,17
5136,2025-02-01,1974.13,585.40,243.11,16
5137,2025-02-01,5526.56,519.92,1115.83,17
5138,2025-02-01,15820.49,5508.86,13847.34,18
5139,2025-02-01,2300.28,421.22,1896.95,18
5140,2025-02-01,1982.99,753.98,592.78,17
5141,2025-02-01,1182.28,377.58,353.08,25
5142,2025-02-01,5238.98,1609.48,359.56,20
5143,2025-02-01,3602.31,572.36,2241.06,17
5144,2025-02-01,21977.65,6109.97,8690.02,20
5145,2025-02-01,1380.53,328.48,1197.71,15
5146,2025-02-01,723.33,168.70,583.74,17
5147,2025-02-01,2087.86,698.12,942.08,10
5148,2025-02-01,3287.47,494.16,1707.43,19
5149,2025-02-01,1526.37,109.62,727.98,24
5150,2025-02-01,3820.47,471.69,2889.82,18
5151,2025-02-01,1702.47,630.32,1608.73,19
5152,2025-02-01,969.79,185.33,825.94,16
5153,2025-02-01,1899.17,578.32,1531.17,20
5154,2025-02-01,6079.60,1617.10,4581.70,15
5155,2025-02-01,2496.51,237.79,1447.06,23
5156,2025-02-01,2097.29,714.95,248.23,14
5157,2025-02-01,500.50,65.58,329.36,16
5158,2025-02-01,1019.45,234.38,624.41,14
5159,2025-02-01,2157.61,632.38,1852.57,6
5160,2025-02-01,4030.81,1083.31,212.71,14
5161,2025-02-01,452.10,177.14,427.60,18
5162,2025-02-01,2353.93,911.95,705.02,16
5163,2025-02-01,2903.46,561.24,811.60,20
5164,2025-02-01,1842.32,545.65,556.57,16
5165,2025-02-01,2215.59,735.34,1874.61,15
5166,2025-02-01,656.55,74.46,139.57,14
5167,2025-02-01,1828.72,383.11,1062.90,25
5168,2025-02-01,1868.99,575.14,1712.11,16
5169,2025-02-01,510.84,61.73,89.75,22
5170,2025-02-01,3385.82,874.31,223.00,14
5171,2025-02-01,1287.89,184.47,599.00,14
5172,2025-02-01,2480.09,650.57,1131.85,12
5173,2025-02-01,1014.14,81.93,918.54,20
5174,2025-02-01,2289.70,568.98,1874.17,18
5175,2025-02-01,3560.86,1212.75,2748.68,17
5176,2025-02-01,2730.90,825.24,1879.99,22
5177,2025-02-01,10058.22,2516.53,7307.94,23
5178,2025-02-01,3200.01,1149.98,1237.63,13
5179,2025-02-01,1740.75,635.22,1395.97,27
5180,2025-02-01,2875.75,690.26,164.69,16
5181,2025-02-01,4303.03,900.55,1343.48,13
5182,2025-02-01,3426.04,797.53,239.56,15
5183,2025-02-01,669.33,47.36,240.70,17
5184,2025-02-01,3790.72,1501.38,813.44,18
5185,2025-02-01,643.43,139.55,350.43,23
5186,2025-02-01,4013.90,990.48,3560.89,15
5187,2025-02-01,2189.56,166.71,1294.90,24
5188,2025-02-01,4365.85,667.35,446.84,28
5189,2025-02-01,879.71,47.70,272.59,15
5190,2025-02-01,577.29,78.49,82.47,15
5191,2025-02-01,799.59,76.56,585.44,22
5192,2025-02-01,1952.70,768.24,1255.07,24
5193,2025-02-01,2096.62,311.04,1462.65,14
5194,2025-02-01,2397.36,263.62,320.15,22
5195,2025-02-01,1813.49,131.31,298.09,16
5196,2025-02-01,517.88,139.34,146.17,22
5197,2025-02-01,1805.74,328.71,1379.82,21
5198,2025-02-01,3207.72,809.67,1779.62,19
5199,2025-02-01,1284.24,75.75,691.38,26
5200,2025-02-01,3550.29,426.23,3355.06,22
5201,2025-02-01,4103.57,805.57,1415.53,21
5202,2025-02-01,1165.47,346.83,483.77,14
5203,2025-02-01,2277.58,617.04,1804.11,14
5204,2025-02-01,5147.26,1746.83,551.43,18
5205,2025-02-01,1569.36,597.08,1189.48,21
5206,2025-02-01,3654.34,455.46,1610.38,15
5207,2025-02-01,2993.26,1032.90,1157.69,19
5208,2025-02-01,1010.20,152.41,253.11,16
5209,2025-02-01,2253.70,685.43,1976.00,16
5210,2025-02-01,866.12,286.62,431.29,21
5211,2025-02-01,1469.27,348.77,435.54,17
5212,2025-02-01,866.36,76.14,192.57,23
5213,2025-02-01,457.53,35.48,152.50,15
5214,2025-02-01,450.03,94.01,424.61,19
5215,2025-02-01,2051.65,339.57,241.91,20
5216,2025-02-01,3589.65,1397.60,935.43,13
5217,2025-02-01,1593.19,157.94,1123.17,14
5218,2025-02-01,2196.20,552.18,1584.27,21
5219,2025-02-01,1476.53,165.10,1113.36,18
5220,2025-02-01,1072.33,347.33,630.64,16
5221,2025-02-01,654.67,219.99,589.40,19
5222,2025-02-01,1561.14,450.51,522.37,13
5223,2025-02-01,2435.45,567.58,1111.19,15
5224,2025-02-01,1562.68,569.41,439.38,23
5225,2025-02-01,1306.30,480.34,1087.24,14
5226,2025-02-01,1933.29,605.63,395.25,15
5227,2025-02-01,1458.28,156.20,282.84,19
5228,2025-02-01,1507.87,338.05,712.55,17
5229,2025-02-01,2854.70,465.95,1028.18,21
5230,2025-02-01,833.03,118.17,750.59,28
5231,2025-02-01,10214.94,2750.89,3282.30,22
5232,2025-02-01,832.64,76.57,486.17,17
5233,2025-02-01,34819.37,11653.77,29202.42,18
5234,2025-02-01,3636.39,1262.44,1642.41,19
5235,2025-02-01,453.33,71.33,260.14,20
5236,2025-02-01,2771.32,616.18,311.36,19
5237,2025-02-01,3305.64,527.95,1496.84,17
5238,2025-02-01,877.84,313.90,113.06,25
5239,2025-02-01,3602.77,1322.17,2753.44,24
5240,2025-02-01,1340.50,159.78,1135.12,22
5241,2025-02-01,4172.16,631.74,975.25,18
5242,2025-02-01,2584.11,997.43,1314.15,19
5243,2025-02-01,2505.86,387.35,287.66,13
5244,2025-02-01,1272.04,460.52,113.56,18
5245,2025-02-01,738.30,128.05,160.03,19
5246,2025-02-01,1483.11,400.55,1119.33,18
5247,2025-02-01,515.81,54.18,119.53,25
5248,2025-02-01,4035.89,919.15,538.26,16
5249,2025-02-01,3876.28,1143.70,2617.44,17
5250,2025-02-01,3528.40,1373.67,1101.30,15
5251,2025-02-01,2881.91,472.09,2471.64,15
5252,2025-02-01,2028.28,762.61,1086.01,21
5253,2025-02-01,6035.60,1297.08,2353.40,13
5254,2025-02-01,2585.34,576.17,1509.81,18
5255,2025-02-01,6077.45,1195.55,3644.53,16
5256,2025-02-01,837.01,302.88,551.68,16
5257,2025-02-01,8237.14,2812.99,3191.48,14
5258,2025-02-01,1817.06,308.63,1544.76,18
5259,2025-02-01,629.77,144.35,519.63,15
5260,2025-02-01,2126.83,274.13,1605.92,14
5261,2025-02-01,7556.00,1849.55,4849.44,20
5262,2025-02-01,1548.53,359.27,787.96,15
5263,2025-02-01,2977.46,522.11,2210.39,16
5264,2025-02-01,1661.10,143.26,518.74,12
5265,2025-02-01,1072.77,162.90,805.21,17
5266,2025-02-01,4943.73,1315.37,2958.02,13
5267,2025-02-01,4679.52,1737.07,2556.48,14
5268,2025-02-01,8402.92,757.85,7048.21,14
5269,2025-02-01,2112.73,131.02,1746.72,19
5270,2025-02-01,1544.14,290.37,522.35,15
5271,2025-02-01,440.02,101.36,105.03,14
5272,2025-02-01,4698.00,791.89,658.39,23
5273,2025-02-01,2261.61,332.86,1835.59,16
5274,2025-02-01,2308.18,589.59,941.75,21
5275,2025-02-01,1177.91,168.20,962.21,7
5276,2025-02-01,5286.25,1164.57,3835.63,18
5277,2025-02-01,1102.58,436.35,364.46,20
5278,2025-02-01,3363.91,1179.61,2725.03,20
5279,2025-02-01,3559.08,1237.67,583.18,17
5280,2025-02-01,1976.62,504.00,1293.81,20
5281,2025-02-01,3064.82,565.81,2179.67,16
5282,2025-02-01,1935.43,663.40,1379.57,16
5283,2025-02-01,17289.08,4813.17,3507.24,21
5284,2025-02-01,5977.11,937.65,5141.77,17
5285,2025-02-01,1172.64,375.67,479.71,25
5286,2025-02-01,2043.53,549.73,1605.15,23
5287,2025-02-01,4582.48,1029.01,4349.43,15
5288,2025-02-01,1665.45,507.69,146.62,16
5289,2025-02-01,2908.86,992.37,705.98,17
5290,2025-02-01,1804.67,284.53,304.61,24
5291,2025-02-01,18599.29,7296.72,9915.08,18
5292,2025-02-01,439.50,114.70,115.87,20
5293,2025-02-01,657.14,182.20,306.55,15
5294,2025-02-01,358.29,111.18,51.24,19
5295,2025-02-01,1481.54,568.61,671.28,14
5296,2025-02-01,3156.92,1224.49,1479.50,20
5297,2025-02-01,6132.40,770.94,4285.74,16
5298,2025-02-01,758.41,103.87,275.90,23
5299,2025-02-01,2531.08,855.84,968.42,16
5300,2025-02-01,5751.85,682.79,2546.25,12
5301,2025-02-01,2091.00,799.76,1265.62,17
5302,2025-02-01,556.37,142.49,314.69,23
5303,2025-02-01,937.67,200.99,575.24,16
5304,2025-02-01,367.44,107.47,119.18,26
5305,2025-02-01,2324.44,180.85,504.62,19
5306,2025-02-01,1105.28,169.65,239.10,10
5307,2025-02-01,15962.91,5059.59,4603.98,19
5308,2025-02-01,1996.98,224.21,904.48,17
5309,2025-02-01,426.69,56.60,62.68,23
5310,2025-02-01,1742.79,407.46,1136.04,17
5311,2025-02-01,5779.03,1340.32,2886.65,11
5312,2025-02-01,1056.95,367.42,982.20,17
5313,2025-02-01,2989.69,560.72,2643.09,22
5314,2025-02-01,6599.55,2191.73,2471.68,15
5315,2025-02-01,2333.02,675.77,1333.88,23
5316,2025-02-01,4899.92,312.39,4086.60,20
5317,2025-02-01,1460.63,100.91,431.71,20
5318,2025-02-01,1493.73,363.81,1192.92,23
5319,2025-02-01,3178.18,447.93,2867.46,19
5320,2025-02-01,14005.61,3483.27,6564.02,15
5321,2025-02-01,2176.88,569.25,462.11,12
5322,2025-02-01,2976.07,274.96,2156.83,13
5323,2025-02-01,1687.58,456.58,991.42,16
5324,2025-02-01,3619.49,1075.83,869.19,10
5325,2025-02-01,5992.74,1288.05,1803.67,16
5326,2025-02-01,846.57,119.68,240.88,24
5327,2025-02-01,45580.72,7246.30,17865.59,23
5328,2025-02-01,3062.89,300.81,1132.45,22
5329,2025-02-01,1397.51,474.23,212.74,21
5330,2025-02-01,1684.77,278.71,1481.47,14
5331,2025-02-01,2949.91,802.60,709.16,17
5332,2025-02-01,5272.22,1793.34,2039.65,24
5333,2025-02-01,45522.18,11847.31,36176.76,23
5334,2025-02-01,1579.07,380.43,997.74,18
5335,2025-02-01,3159.85,187.10,2330.84,19
5336,2025-02-01,1341.60,279.98,915.16,22
5337,2025-02-01,2190.91,848.91,1310.66,19
5338,2025-02-01,3770.34,1095.62,3056.67,11
5339,2025-02-01,10804.12,1125.77,2417.47,13
5340,2025-02-01,2533.31,671.26,892.63,17
5341,2025-02-01,4040.74,266.53,3491.96,15
5342,2025-02-01,2437.20,337.26,701.30,24
5343,2025-02-01,2136.57,118.72,187.64,20
5344,2025-02-01,1589.60,477.69,599.35,17
5345,2025-02-01,5437.51,781.21,3441.06,18
5346,2025-02-01,1652.00,94.76,1202.43,19
5347,2025-02-01,12307.82,3021.70,8500.45,14
5348,2025-02-01,4841.05,1865.18,2706.81,16
5349,2025-02-01,2611.35,813.27,603.79,22
5350,2025-02-01,2975.58,1069.29,395.06,21
5351,2025-02-01,4454.31,749.04,462.37,18
5352,2025-02-01,1508.88,384.70,425.46,17
5353,2025-02-01,736.97,130.09,623.44,22
5354,2025-02-01,4373.09,1336.60,1744.33,17
5355,2025-02-01,1224.23,178.91,942.84,12
5356,2025-02-01,1454.77,397.23,1360.47,24
5357,2025-02-01,684.04,129.30,437.01,24
5358,2025-02-01,3192.78,1001.58,2882.27,15
5359,2025-02-01,1915.17,618.98,375.40,15
5360,2025-02-01,2039.94,235.00,1575.63,16
5361,2025-02-01,1581.69,274.67,359.73,21
5362,2025-02-01,2666.62,498.48,1954.84,15
5363,2025-02-01,18398.30,6153.10,11278.88,13
5364,2025-02-01,44458.65,6853.74,23351.83,16
5365,2025-02-01,2036.35,543.43,127.82,13
5366,2025-02-01,1469.69,141.93,897.42,19
5367,2025-02-01,576.05,200.56,41.95,11
5368,2025-02-01,6865.73,2297.39,4233.25,29
5369,2025-02-01,3101.30,995.34,728.50,24
5370,2025-02-01,5253.15,1367.34,2986.88,19
5371,2025-02-01,2790.60,779.71,1572.78,16
5372,2025-02-01,1311.86,179.53,942.63,18
5373,2025-02-01,1863.92,454.97,305.71,18
5374,2025-02-01,482.70,74.18,438.93,19
5375,2025-02-01,2521.22,327.91,1271.93,11
5376,2025-02-01,2852.76,295.74,1062.13,21
5377,2025-02-01,588.37,217.83,207.46,19
5378,2025-02-01,5377.71,1122.48,765.21,17
5379,2025-02-01,1987.78,687.52,577.79,18
5380,2025-02-01,1016.73,190.23,248.75,12
5381,2025-02-01,6084.10,1516.77,3811.30,17
5382,2025-02-01,15254.77,1902.41,1681.89,20
5383,2025-02-01,508.61,87.28,217.43,17
5384,2025-02-01,1843.36,264.01,1728.45,17
5385,2025-02-01,3255.88,724.94,3089.57,14
5386,2025-02-01,3371.63,529.74,385.54,15
5387,2025-02-01,1883.48,378.32,1155.61,15
5388,2025-02-01,1914.60,282.65,1373.33,18
5389,2025-02-01,6552.33,585.01,1039.54,38
5390,2025-02-01,1755.88,172.60,1401.99,22
5391,2025-02-01,1370.47,334.72,482.80,18
5392,2025-02-01,2354.96,878.79,1928.20,21
5393,2025-02-01,2434.91,475.55,1276.76,18
5394,2025-02-01,2726.27,957.50,1608.00,18
5395,2025-02-01,3437.24,551.72,1339.61,22
5396,2025-02-01,1462.15,296.48,631.92,22
5397,2025-02-01,809.52,75.13,708.06,18
5398,2025-02-01,2022.62,614.90,152.69,11
5399,2025-02-01,3234.88,1065.57,1595.24,12
5400,2025-02-01,4722.25,646.18,1085.85,20
5401,2025-02-01,4328.65,958.76,2914.96,16
5402,2025-02-01,2828.74,762.06,2328.97,21
5403,2025-02-01,669.01,196.07,551.82,14
5404,2025-02-01,1517.01,489.46,1222.25,16
5405,2025-02-01,2525.88,888.50,1938.07,15
5406,2025-02-01,3368.11,871.11,438.42,17
5407,2025-02-01,4746.54,590.42,3617.03,18
5408,2025-02-01,4900.32,997.96,3694.30,15
5409,2025-02-01,3660.91,668.71,557.54,17
5410,2025-02-01,4353.51,390.80,3104.65,22
5411,2025-02-01,7151.57,2274.30,4421.70,13
5412,2025-02-01,1016.59,109.26,345.22,11
5413,2025-02-01,1672.17,615.33,1060.99,22
5414,2025-02-01,762.50,102.54,489.77,21
5415,2025-02-01,1229.93,307.08,657.58,14
5416,2025-02-01,3581.08,423.34,709.39,21
5417,2025-02-01,958.80,333.59,246.43,12
5418,2025-02-01,3736.48,964.09,2890.79,19
5419,2025-02-01,3082.33,1088.39,1148.49,18
5420,2025-02-01,5632.38,1273.48,3239.93,15
5421,2025-02-01,371.27,116.67,211.60,22
5422,2025-02-01,927.77,102.25,725.63,23
5423,2025-02-01,2214.11,486.11,1751.17,16
5424,2025-02-01,1382.54,228.95,677.88,33
5425,2025-02-01,958.00,315.74,876.28,17
5426,2025-02-01,1310.95,215.91,143.84,27
5427,2025-02-01,1232.09,320.63,893.42,20
5428,2025-02-01,5006.42,315.61,2439.12,18
5429,2025-02-01,626.77,191.76,100.53,22
5430,2025-02-01,7145.43,821.78,6236.78,27
5431,2025-02-01,2488.35,497.36,1976.04,19
5432,2025-02-01,2160.72,759.01,743.24,16
5433,2025-02-01,2763.41,222.96,2543.42,13
5434,2025-02-01,1805.66,275.18,831.99,22
5435,2025-02-01,2119.40,804.73,147.68,12
5436,2025-02-01,8953.77,3305.34,3037.68,18
5437,2025-02-01,810.68,92.75,756.22,22
5438,2025-02-01,800.20,250.50,730.80,15
5439,2025-02-01,1754.48,246.93,339.17,30
5440,2025-02-01,1950.99,186.27,543.45,14
5441,2025-02-01,4002.63,648.35,3257.18,20
5442,2025-02-01,3741.29,1386.51,811.12,18
5443,2025-02-01,3903.32,1160.20,3010.49,14
5444,2025-02-01,986.04,220.95,701.26,23
5445,2025-02-01,1408.57,531.42,1091.19,17
5446,2025-02-01,671.59,199.16,480.61,24
5447,2025-02-01,471.37,41.97,121.67,22
5448,2025-02-01,719.78,200.37,522.03,20
5449,2025-02-01,551.39,181.52,305.23,12
5450,2025-02-01,780.21,232.55,125.29,19
5451,2025-02-01,4938.00,945.88,1764.36,12
5452,2025-02-01,800.67,62.71,106.55,14
5453,2025-02-01,1576.21,448.99,1002.65,22
5454,2025-02-01,3625.76,431.72,1679.16,20
5455,2025-02-01,6634.42,2485.03,3644.82,21
5456,2025-02-01,724.91,58.79,46.49,17
5457,2025-02-01,1215.48,436.27,734.53,15
5458,2025-02-01,4349.83,1586.54,3744.05,17
5459,2025-02-01,971.93,49.79,166.62,22
5460,2025-02-01,1194.82,446.00,144.08,17
5461,2025-02-01,3236.28,990.29,1023.60,16
5462,2025-02-01,3363.87,1072.89,1068.91,13
5463,2025-02-01,1874.50,398.94,446.09,25
5464,2025-02-01,1426.31,307.54,556.82,21
5465,2025-02-01,1496.85,513.77,988.69,20
5466,2025-02-01,1201.14,207.27,115.32,18
5467,2025-02-01,6104.11,969.29,473.65,26
5468,2025-02-01,3946.67,888.98,1019.00,11
5469,2025-02-01,1828.79,698.17,1110.74,12
5470,2025-02-01,1413.02,95.66,413.90,24
5471,2025-02-01,697.52,194.39,486.61,21
5472,2025-02-01,2284.15,618.45,318.28,16
5473,2025-02-01,1537.34,443.02,1025.05,15
5474,2025-02-01,482.10,142.07,180.74,25
5475,2025-02-01,4187.10,1434.57,3322.95,19
5476,2025-02-01,3003.03,759.45,1714.55,14
5477,2025-02-01,1191.98,74.95,129.32,16
5478,2025-02-01,2810.67,885.01,1238.76,20
5479,2025-02-01,2427.30,407.18,449.04,21
5480,2025-02-01,598.33,230.51,266.43,12
5481,2025-02-01,991.71,258.13,656.56,15
5482,2025-02-01,1683.30,453.83,1564.31,16
5483,2025-02-01,974.07,61.88,354.01,18
5484,2025-02-01,479.75,72.60,444.84,17
5485,2025-02-01,6756.85,662.00,3725.72,14
5486,2025-02-01,6558.89,656.81,4329.24,17
5487,2025-02-01,3022.73,995.03,694.19,23
5488,2025-02-01,2112.32,485.33,384.76,16
5489,2025-02-01,40071.06,13631.90,30616.32,15
5490,2025-02-01,1639.03,610.58,1536.67,17
5491,2025-02-01,5275.41,1025.88,692.48,11
5492,2025-02-01,3757.57,406.60,1071.98,11
5493,2025-02-01,1667.91,176.03,867.33,16
5494,2025-02-01,1690.69,254.32,1067.32,17
5495,2025-02-01,370.25,90.22,226.85,23
5496,2025-02-01,1004.63,334.79,269.31,20
5497,2025-02-01,1978.81,733.27,752.89,19
5498,2025-02-01,1754.65,567.70,608.74,16
5499,2025-02-01,5057.29,1584.33,3573.52,12
5500,2025-02-01,4048.28,1360.42,414.75,12
5501,2025-02-01,1882.13,557.45,676.15,24
5502,2025-02-01,2056.69,821.01,1387.99,20
5503,2025-02-01,5836.05,866.99,4337.54,18
5504,2025-02-01,2614.32,1002.85,163.04,17
5505,2025-02-01,982.15,70.19,225.28,27
