cartao_id,cliente_id,data_transacao,valor_transacao,categoria_estabelecimento,canal_transacao
814,3160,2025-04-23,152715.49,streaming,fisico
814,3160,2025-04-09,115686.93,streaming,online
814,3160,2025-04-02,195282.93,jogos,fisico
814,3160,2025-04-27,80960.88,jogos,fisico
814,3160,2025-04-03,148180.92,transporte,online
814,3160,2025-04-06,243220.32,transporte,online
814,3160,2025-04-10,51254.03,alimentacao,online
814,3160,2025-04-03,166585.44,transporte,online
814,3160,2025-04-23,3293.40,jogos,online
814,3160,2025-04-03,172453.39,jogos,online
814,3160,2025-04-11,239353.95,transporte,online
814,3160,2025-04-13,103631.40,jogos,online
815,3161,2025-01-01,65592.79,transporte,fisico
815,3161,2025-01-03,167766.65,varejo,online
815,3161,2025-01-16,224271.46,alimentacao,online
815,3161,2025-01-09,235556.69,alimentacao,online
815,3161,2025-02-11,8771.53,streaming,fisico
815,3161,2025-02-21,192247.64,varejo,fisico
815,3161,2025-02-20,79876.49,transporte,online
815,3161,2025-02-11,10919.57,varejo,online
815,3161,2025-03-03,14510.31,alimentacao,online
815,3161,2025-03-27,190464.16,jogos,online
815,3161,2025-04-23,87704.44,alimentacao,online
815,3161,2025-04-17,119010.65,alimentacao,online
815,3161,2025-04-27,154900.41,streaming,fisico
815,3161,2025-04-15,200729.23,streaming,fisico
815,3161,2025-04-07,158773.72,alimentacao,fisico
816,3166,2025-02-07,101665.05,alimentacao,fisico
816,3166,2025-02-18,50455.17,varejo,online
816,3166,2025-02-24,124964.60,transporte,online
816,3166,2025-02-07,178171.74,jogos,online
816,3166,2025-03-23,135365.13,alimentacao,fisico
816,3166,2025-04-22,15977.67,varejo,online
816,3166,2025-04-08,219607.08,varejo,online
816,3166,2025-04-17,36111.05,transporte,fisico
816,3166,2025-04-26,140177.70,streaming,fisico
816,3166,2025-04-12,62096.69,varejo,online
816,3166,2025-04-12,168479.80,streaming,online
817,3179,2025-01-18,28267.67,alimentacao,online
817,3179,2025-01-07,41467.71,alimentacao,fisico
817,3179,2025-01-11,148381.03,alimentacao,fisico
817,3179,2025-01-24,175968.21,transporte,online
817,3179,2025-01-19,50694.55,alimentacao,fisico
817,3179,2025-02-05,163506.04,jogos,fisico
817,3179,2025-02-24,227219.96,transporte,fisico
817,3179,2025-02-25,233795.54,varejo,online
817,3179,2025-03-13,69014.55,streaming,fisico
817,3179,2025-03-26,146388.14,alimentacao,fisico
817,3179,2025-03-05,17911.84,alimentacao,online
817,3179,2025-03-12,162978.71,varejo,online
817,3179,2025-04-27,138871.38,transporte,fisico
817,3179,2025-04-26,10797.63,alimentacao,online
817,3179,2025-04-27,237834.67,transporte,fisico
817,3179,2025-04-28,13486.52,jogos,fisico
818,3181,2025-01-18,113193.91,alimentacao,fisico
818,3181,2025-02-28,112134.78,jogos,fisico
818,3181,2025-02-11,221646.60,alimentacao,online
818,3181,2025-02-19,245087.18,transporte,online
818,3181,2025-02-24,104749.02,transporte,online
818,3181,2025-03-05,239473.75,varejo,online
818,3181,2025-03-19,155836.02,transporte,online
818,3181,2025-04-18,144506.07,streaming,fisico
819,3182,2025-01-28,183001.33,transporte,online
819,3182,2025-01-02,66765.75,varejo,fisico
819,3182,2025-01-27,19824.01,jogos,fisico
819,3182,2025-01-16,150638.08,varejo,fisico
819,3182,2025-01-23,126654.54,streaming,online
819,3182,2025-01-20,249183.72,jogos,online
819,3182,2025-01-26,19631.89,jogos,fisico
819,3182,2025-01-05,82683.97,transporte,online
819,3182,2025-01-20,75994.38,varejo,fisico
819,3182,2025-01-10,206552.91,transporte,fisico
819,3182,2025-01-17,133846.67,alimentacao,online
819,3182,2025-01-27,244807.64,alimentacao,fisico
819,3182,2025-01-03,90983.68,transporte,online
819,3182,2025-01-12,5155.19,varejo,online
819,3182,2025-01-22,195680.29,transporte,online
819,3182,2025-01-07,29950.58,alimentacao,fisico
819,3182,2025-01-04,34132.58,jogos,fisico
819,3182,2025-01-27,83984.85,streaming,online
819,3182,2025-01-01,174685.39,streaming,fisico
819,3182,2025-02-15,8614.47,alimentacao,online
819,3182,2025-02-27,110286.07,streaming,online
819,3182,2025-02-12,60160.06,alimentacao,online
819,3182,2025-02-25,239259.80,alimentacao,fisico
819,3182,2025-02-09,122847.66,alimentacao,fisico
819,3182,2025-02-04,2693.20,alimentacao,fisico
819,3182,2025-02-18,237520.76,streaming,online
819,3182,2025-02-21,70288.59,jogos,fisico
819,3182,2025-02-25,198599.97,streaming,online
819,3182,2025-02-07,160790.36,streaming,online
819,3182,2025-02-28,221495.70,transporte,fisico
819,3182,2025-02-21,104945.70,transporte,online
819,3182,2025-02-02,246330.12,streaming,fisico
819,3182,2025-02-07,73937.47,jogos,fisico
819,3182,2025-02-11,134535.36,jogos,online
819,3182,2025-02-16,126913.52,alimentacao,fisico
819,3182,2025-03-28,63138.49,streaming,online
819,3182,2025-03-27,194017.45,varejo,online
819,3182,2025-03-18,135932.35,transporte,fisico
819,3182,2025-03-14,234721.62,transporte,online
819,3182,2025-03-23,78922.90,alimentacao,online
819,3182,2025-03-07,150527.66,varejo,online
819,3182,2025-03-26,96507.83,jogos,fisico
819,3182,2025-03-28,133427.49,alimentacao,fisico
819,3182,2025-03-12,4134.99,alimentacao,fisico
819,3182,2025-03-01,240429.21,jogos,fisico
819,3182,2025-03-09,124089.71,varejo,fisico
819,3182,2025-03-27,35376.04,jogos,fisico
819,3182,2025-03-18,1029.00,transporte,fisico
819,3182,2025-03-19,218009.70,jogos,online
819,3182,2025-03-18,45772.31,alimentacao,online
819,3182,2025-03-12,187043.38,alimentacao,fisico
819,3182,2025-03-26,72853.51,varejo,online
819,3182,2025-03-08,160827.67,alimentacao,fisico
819,3182,2025-03-26,144916.49,jogos,fisico
819,3182,2025-03-26,242158.72,varejo,fisico
819,3182,2025-04-05,213109.93,streaming,fisico
819,3182,2025-04-11,187859.94,transporte,online
819,3182,2025-04-27,20434.34,alimentacao,online
819,3182,2025-04-14,224437.44,streaming,fisico
819,3182,2025-04-07,202085.85,alimentacao,online
819,3182,2025-04-13,83215.86,alimentacao,online
819,3182,2025-04-04,168165.06,streaming,online
819,3182,2025-04-20,63793.19,alimentacao,fisico
819,3182,2025-04-26,60662.70,jogos,online
819,3182,2025-04-06,38601.43,varejo,online
819,3182,2025-04-23,94795.09,transporte,online
819,3182,2025-04-12,59505.03,transporte,online
819,3182,2025-04-11,239615.58,varejo,fisico
819,3182,2025-04-28,212159.53,alimentacao,online
819,3182,2025-04-28,213885.48,transporte,fisico
819,3182,2025-04-16,240009.67,streaming,fisico
819,3182,2025-04-06,245953.03,varejo,fisico
819,3182,2025-04-12,157824.88,alimentacao,fisico
819,3182,2025-04-17,107113.58,alimentacao,online
820,3187,2025-01-18,171006.82,jogos,fisico
820,3187,2025-02-14,205658.25,streaming,online
820,3187,2025-02-01,77411.95,varejo,online
820,3187,2025-02-11,218661.06,jogos,fisico
820,3187,2025-02-24,55485.67,streaming,fisico
820,3187,2025-02-27,167569.72,streaming,online
820,3187,2025-03-02,27908.98,varejo,fisico
820,3187,2025-04-27,166749.15,varejo,online
820,3187,2025-04-17,204309.68,transporte,online
820,3187,2025-04-21,147662.91,alimentacao,online
821,3191,2025-01-05,18722.32,alimentacao,online
821,3191,2025-03-18,80894.87,jogos,online
821,3191,2025-03-26,224602.71,varejo,fisico
821,3191,2025-04-18,103051.39,transporte,fisico
821,3191,2025-04-14,115276.76,transporte,online
821,3191,2025-04-16,153233.55,varejo,online
822,3193,2025-01-22,11817.51,transporte,online
822,3193,2025-01-27,147466.00,transporte,online
822,3193,2025-01-14,158284.90,alimentacao,online
822,3193,2025-02-03,9264.61,varejo,online
822,3193,2025-02-20,113472.05,varejo,fisico
822,3193,2025-02-23,208326.44,varejo,online
822,3193,2025-02-05,195613.40,streaming,online
822,3193,2025-02-07,39617.23,jogos,fisico
822,3193,2025-03-28,145871.66,varejo,fisico
822,3193,2025-03-15,179064.41,alimentacao,fisico
822,3193,2025-03-24,110019.26,varejo,online
822,3193,2025-03-01,185186.99,jogos,online
822,3193,2025-04-28,53182.71,alimentacao,fisico
823,3202,2025-01-16,215461.68,varejo,fisico
823,3202,2025-01-16,127000.84,streaming,online
823,3202,2025-01-09,230231.50,alimentacao,fisico
823,3202,2025-01-06,189539.32,varejo,online
823,3202,2025-01-06,245680.44,streaming,fisico
823,3202,2025-02-17,63504.72,varejo,fisico
823,3202,2025-02-08,3143.46,jogos,online
823,3202,2025-02-27,188054.20,transporte,fisico
823,3202,2025-02-12,79097.64,alimentacao,fisico
823,3202,2025-02-25,246800.86,varejo,online
823,3202,2025-02-21,247269.17,jogos,online
823,3202,2025-03-22,145774.86,transporte,fisico
823,3202,2025-03-19,204799.51,varejo,fisico
823,3202,2025-04-08,100487.48,streaming,online
823,3202,2025-04-20,75113.24,varejo,online
823,3202,2025-04-15,128328.88,streaming,fisico
823,3202,2025-04-04,175878.48,varejo,fisico
824,3204,2025-01-12,105857.57,varejo,fisico
824,3204,2025-01-22,161792.06,transporte,online
824,3204,2025-01-15,90645.72,varejo,online
824,3204,2025-01-11,154432.11,streaming,fisico
824,3204,2025-02-26,119942.06,alimentacao,fisico
824,3204,2025-02-15,150767.64,alimentacao,online
824,3204,2025-02-28,2673.42,streaming,fisico
824,3204,2025-02-25,5302.77,streaming,fisico
824,3204,2025-03-27,22369.31,jogos,online
824,3204,2025-03-04,199542.70,streaming,fisico
824,3204,2025-03-17,49871.15,varejo,fisico
824,3204,2025-03-20,147348.59,varejo,fisico
824,3204,2025-03-20,84251.27,streaming,online
824,3204,2025-03-07,108772.94,jogos,fisico
824,3204,2025-03-07,162110.56,streaming,online
824,3204,2025-03-26,33873.55,streaming,online
824,3204,2025-04-26,111110.16,transporte,fisico
824,3204,2025-04-05,238085.95,alimentacao,online
824,3204,2025-04-10,50409.43,transporte,fisico
825,3214,2025-01-06,4856.91,streaming,fisico
825,3214,2025-01-02,39933.58,jogos,online
825,3214,2025-01-17,131609.97,streaming,fisico
825,3214,2025-02-24,241620.03,alimentacao,fisico
825,3214,2025-03-19,193408.98,streaming,online
825,3214,2025-03-11,173876.64,transporte,online
825,3214,2025-04-07,116162.85,transporte,online
825,3214,2025-04-25,199768.97,streaming,online
825,3214,2025-04-12,196751.62,varejo,online
825,3214,2025-04-10,173025.75,varejo,online
826,3218,2025-01-25,241684.75,streaming,online
826,3218,2025-01-25,56950.59,alimentacao,online
826,3218,2025-02-09,84749.27,transporte,online
826,3218,2025-02-22,39243.78,jogos,fisico
826,3218,2025-03-27,72291.27,alimentacao,online
826,3218,2025-03-26,33287.38,transporte,fisico
826,3218,2025-03-21,31079.86,varejo,fisico
826,3218,2025-03-23,54590.58,varejo,online
827,3235,2025-01-10,246125.02,transporte,fisico
827,3235,2025-01-04,36533.74,streaming,online
827,3235,2025-01-25,243291.49,transporte,online
827,3235,2025-01-05,88687.79,varejo,fisico
827,3235,2025-01-19,129116.93,varejo,fisico
827,3235,2025-03-03,60200.51,varejo,fisico
827,3235,2025-03-11,20536.85,alimentacao,fisico
827,3235,2025-03-13,58349.70,alimentacao,online
827,3235,2025-03-28,89450.24,transporte,fisico
827,3235,2025-04-28,78888.87,transporte,online
828,3241,2025-01-11,204427.68,streaming,online
828,3241,2025-01-27,45158.50,streaming,online
828,3241,2025-02-27,91226.56,alimentacao,fisico
828,3241,2025-03-28,32276.53,streaming,fisico
828,3241,2025-03-24,47621.98,jogos,fisico
828,3241,2025-03-05,188105.95,jogos,online
828,3241,2025-04-19,232016.24,streaming,online
828,3241,2025-04-06,11666.35,streaming,online
828,3241,2025-04-14,165746.15,jogos,online
829,3244,2025-01-04,95408.60,transporte,fisico
829,3244,2025-01-12,88885.42,jogos,online
829,3244,2025-02-25,162863.10,varejo,online
829,3244,2025-02-28,53166.14,streaming,fisico
829,3244,2025-02-18,243496.01,streaming,online
829,3244,2025-02-09,192313.57,alimentacao,fisico
829,3244,2025-02-13,49747.21,jogos,online
829,3244,2025-02-09,158348.02,jogos,online
829,3244,2025-03-12,212499.64,streaming,fisico
829,3244,2025-03-20,217624.00,varejo,online
829,3244,2025-03-11,26722.07,streaming,online
829,3244,2025-03-16,138190.18,transporte,online
829,3244,2025-03-22,185053.81,transporte,online
829,3244,2025-04-17,96177.49,varejo,fisico
829,3244,2025-04-10,163561.37,streaming,online
830,3245,2025-02-10,77369.11,transporte,fisico
830,3245,2025-02-28,181330.03,varejo,online
830,3245,2025-02-10,106125.37,transporte,fisico
830,3245,2025-02-02,239072.52,transporte,fisico
830,3245,2025-02-26,67656.69,varejo,online
830,3245,2025-02-02,19924.03,transporte,online
830,3245,2025-02-23,85251.70,varejo,online
830,3245,2025-03-16,182373.49,alimentacao,online
830,3245,2025-03-12,110542.56,streaming,fisico
830,3245,2025-04-11,190978.89,varejo,fisico
831,3256,2025-02-27,192666.31,jogos,online
831,3256,2025-02-27,101398.38,jogos,fisico
831,3256,2025-03-02,38701.25,streaming,fisico
831,3256,2025-03-19,230482.73,streaming,fisico
831,3256,2025-03-09,235677.21,streaming,online
831,3256,2025-04-28,149793.56,streaming,online
831,3256,2025-04-07,225152.65,streaming,online
831,3256,2025-04-19,224922.29,jogos,online
831,3256,2025-04-07,168369.25,transporte,online
831,3256,2025-04-13,603.99,alimentacao,online
831,3256,2025-04-01,240283.89,transporte,fisico
832,3258,2025-01-10,147940.23,transporte,fisico
832,3258,2025-02-09,104480.86,alimentacao,online
832,3258,2025-02-08,230707.67,streaming,online
832,3258,2025-03-28,23126.54,streaming,online
832,3258,2025-03-10,144405.08,jogos,fisico
832,3258,2025-03-16,125742.21,transporte,fisico
832,3258,2025-04-08,127379.04,transporte,online
832,3258,2025-04-04,40525.34,varejo,fisico
833,3261,2025-01-15,160959.93,jogos,fisico
833,3261,2025-02-09,148351.74,varejo,online
833,3261,2025-02-02,103474.52,varejo,fisico
833,3261,2025-03-08,169070.19,streaming,online
833,3261,2025-03-22,231881.96,jogos,fisico
833,3261,2025-03-27,196021.72,transporte,online
833,3261,2025-03-12,219664.69,alimentacao,online
833,3261,2025-04-10,169617.85,jogos,online
833,3261,2025-04-25,116771.31,alimentacao,online
833,3261,2025-04-19,135489.65,jogos,online
834,3263,2025-01-24,160307.95,alimentacao,fisico
834,3263,2025-02-05,153619.08,varejo,online
834,3263,2025-02-21,122662.49,streaming,fisico
834,3263,2025-03-13,248965.90,jogos,online
834,3263,2025-03-12,36838.41,streaming,online
834,3263,2025-03-23,134543.06,transporte,online
834,3263,2025-04-27,60729.81,jogos,online
835,3265,2025-01-01,237117.70,transporte,fisico
835,3265,2025-01-25,210595.58,varejo,online
835,3265,2025-01-07,100345.16,transporte,online
835,3265,2025-01-10,83293.95,transporte,fisico
835,3265,2025-01-19,4165.54,streaming,fisico
835,3265,2025-01-20,167454.60,jogos,fisico
835,3265,2025-02-19,5639.65,varejo,fisico
835,3265,2025-02-18,77900.13,transporte,fisico
835,3265,2025-02-17,91008.48,streaming,fisico
835,3265,2025-02-06,179982.65,varejo,fisico
835,3265,2025-02-28,99358.14,transporte,fisico
835,3265,2025-02-13,116963.14,alimentacao,online
835,3265,2025-03-24,207920.32,jogos,fisico
835,3265,2025-04-10,36732.52,varejo,fisico
835,3265,2025-04-28,206828.83,streaming,fisico
836,3267,2025-01-05,93898.39,jogos,fisico
836,3267,2025-01-17,162366.68,transporte,fisico
836,3267,2025-01-20,1996.86,streaming,fisico
836,3267,2025-01-08,149138.63,streaming,online
836,3267,2025-01-15,166264.02,jogos,fisico
836,3267,2025-01-25,192760.24,transporte,online
836,3267,2025-01-03,182300.62,transporte,online
836,3267,2025-01-17,8330.42,varejo,fisico
836,3267,2025-01-21,3877.11,alimentacao,fisico
836,3267,2025-01-20,47056.81,jogos,online
836,3267,2025-01-01,102831.39,alimentacao,fisico
836,3267,2025-01-19,36815.06,streaming,fisico
836,3267,2025-01-09,96481.60,jogos,fisico
836,3267,2025-01-01,172551.51,jogos,online
836,3267,2025-01-19,176438.45,alimentacao,fisico
836,3267,2025-01-12,153272.44,streaming,fisico
836,3267,2025-02-17,7669.56,transporte,fisico
836,3267,2025-02-22,52249.70,streaming,fisico
836,3267,2025-02-07,114028.58,jogos,online
836,3267,2025-02-23,20535.28,transporte,online
836,3267,2025-02-09,202295.46,alimentacao,online
836,3267,2025-02-04,56786.23,jogos,online
836,3267,2025-02-06,113178.37,transporte,online
836,3267,2025-02-04,125899.95,streaming,online
836,3267,2025-02-06,187303.29,alimentacao,fisico
836,3267,2025-02-15,207342.24,varejo,online
836,3267,2025-02-14,22171.53,transporte,online
836,3267,2025-02-18,26819.09,alimentacao,fisico
836,3267,2025-02-22,2971.96,alimentacao,online
836,3267,2025-02-25,49245.60,transporte,fisico
836,3267,2025-02-28,209825.94,varejo,online
836,3267,2025-02-26,248245.72,varejo,fisico
836,3267,2025-02-01,239361.49,varejo,online
836,3267,2025-02-10,101026.11,streaming,fisico
836,3267,2025-02-07,165085.30,varejo,fisico
836,3267,2025-02-16,18933.12,varejo,fisico
836,3267,2025-02-23,221482.36,varejo,fisico
836,3267,2025-02-17,135456.01,alimentacao,fisico
836,3267,2025-02-15,47463.84,jogos,fisico
836,3267,2025-02-03,224244.75,streaming,fisico
836,3267,2025-02-08,84995.37,jogos,online
836,3267,2025-02-26,176385.18,jogos,fisico
836,3267,2025-02-27,136872.25,streaming,online
836,3267,2025-02-21,202052.12,jogos,online
836,3267,2025-03-17,25740.17,streaming,fisico
836,3267,2025-03-05,27993.83,jogos,fisico
836,3267,2025-03-11,190767.37,streaming,online
836,3267,2025-03-12,12115.63,varejo,fisico
836,3267,2025-03-15,35113.58,alimentacao,online
836,3267,2025-03-01,211384.39,transporte,online
836,3267,2025-03-02,105516.76,transporte,online
836,3267,2025-03-10,54231.23,alimentacao,fisico
836,3267,2025-03-08,206315.09,transporte,online
836,3267,2025-03-05,159077.82,transporte,online
836,3267,2025-03-03,26393.67,alimentacao,fisico
836,3267,2025-03-22,167053.15,jogos,fisico
836,3267,2025-03-10,50493.12,transporte,online
836,3267,2025-03-03,228448.06,jogos,online
836,3267,2025-04-05,174549.92,streaming,fisico
836,3267,2025-04-10,156030.40,transporte,online
836,3267,2025-04-25,211960.01,transporte,online
836,3267,2025-04-16,8661.25,transporte,fisico
836,3267,2025-04-24,26690.42,varejo,online
836,3267,2025-04-20,112257.86,jogos,online
836,3267,2025-04-24,82213.42,jogos,online
836,3267,2025-04-26,141261.73,streaming,online
836,3267,2025-04-15,59021.27,streaming,online
836,3267,2025-04-24,45930.49,varejo,online
836,3267,2025-04-12,102589.97,streaming,online
836,3267,2025-04-15,143427.93,streaming,fisico
836,3267,2025-04-10,95025.32,alimentacao,fisico
836,3267,2025-04-15,121883.99,transporte,online
836,3267,2025-04-22,2205.50,transporte,fisico
836,3267,2025-04-26,103141.63,alimentacao,fisico
836,3267,2025-04-05,117214.11,alimentacao,fisico
836,3267,2025-04-17,44750.03,varejo,online
837,3268,2025-01-03,55008.89,alimentacao,online
837,3268,2025-01-03,129949.12,jogos,fisico
837,3268,2025-01-05,31785.22,jogos,fisico
837,3268,2025-02-11,170852.88,transporte,online
837,3268,2025-02-03,155444.53,alimentacao,online
837,3268,2025-02-09,171624.78,varejo,online
837,3268,2025-02-28,105875.30,transporte,fisico
837,3268,2025-02-26,240025.03,transporte,fisico
837,3268,2025-03-17,210306.19,transporte,online
837,3268,2025-03-06,101737.98,alimentacao,fisico
838,3271,2025-01-24,60421.67,transporte,online
838,3271,2025-01-28,15576.44,streaming,online
838,3271,2025-01-04,247647.33,streaming,online
838,3271,2025-01-10,125688.35,transporte,fisico
838,3271,2025-01-06,10441.43,transporte,online
838,3271,2025-02-02,126247.77,streaming,fisico
838,3271,2025-03-19,121596.16,varejo,fisico
838,3271,2025-04-18,48314.66,jogos,fisico
838,3271,2025-04-19,118631.96,transporte,online
839,3273,2025-01-27,108554.57,jogos,online
839,3273,2025-01-06,208973.02,streaming,fisico
839,3273,2025-01-19,211484.02,varejo,fisico
839,3273,2025-01-08,83240.39,jogos,fisico
839,3273,2025-01-18,65841.28,varejo,fisico
839,3273,2025-01-25,212635.46,alimentacao,fisico
839,3273,2025-03-01,237416.18,jogos,online
839,3273,2025-04-25,243804.20,transporte,online
839,3273,2025-04-26,96132.94,jogos,online
839,3273,2025-04-08,218866.66,varejo,fisico
839,3273,2025-04-21,218575.42,jogos,online
840,3276,2025-01-07,197836.58,streaming,online
840,3276,2025-01-23,66386.38,streaming,fisico
840,3276,2025-01-19,207437.36,varejo,online
840,3276,2025-02-21,160091.47,varejo,online
840,3276,2025-03-22,30978.31,transporte,fisico
840,3276,2025-03-09,171186.96,alimentacao,online
840,3276,2025-04-23,154326.02,alimentacao,fisico
840,3276,2025-04-08,9390.16,streaming,online
841,3280,2025-01-26,30732.05,alimentacao,fisico
841,3280,2025-01-28,141689.93,streaming,fisico
841,3280,2025-01-06,153237.50,jogos,fisico
841,3280,2025-01-01,80820.28,varejo,online
841,3280,2025-03-07,198014.11,jogos,fisico
841,3280,2025-03-24,166045.52,transporte,online
841,3280,2025-03-11,42461.70,alimentacao,fisico
841,3280,2025-03-18,46958.36,varejo,fisico
841,3280,2025-03-03,193504.17,jogos,fisico
841,3280,2025-03-03,145558.28,alimentacao,fisico
841,3280,2025-04-15,176526.45,streaming,fisico
841,3280,2025-04-19,17217.82,varejo,fisico
841,3280,2025-04-07,74944.03,varejo,fisico
841,3280,2025-04-14,244327.40,varejo,fisico
841,3280,2025-04-11,231199.37,jogos,online
841,3280,2025-04-18,60879.63,alimentacao,online
842,3281,2025-01-03,245283.11,transporte,online
842,3281,2025-01-03,114035.37,varejo,fisico
842,3281,2025-02-16,205157.05,transporte,fisico
842,3281,2025-02-27,149196.12,transporte,online
842,3281,2025-02-26,93139.61,alimentacao,online
842,3281,2025-02-04,57010.01,transporte,fisico
842,3281,2025-02-17,110143.96,varejo,online
842,3281,2025-02-11,5098.24,streaming,online
842,3281,2025-03-09,41197.69,alimentacao,online
842,3281,2025-03-18,127513.04,transporte,fisico
842,3281,2025-04-22,162783.08,jogos,fisico
842,3281,2025-04-23,179694.55,jogos,online
843,3284,2025-01-04,44077.65,jogos,fisico
843,3284,2025-01-22,32672.64,streaming,online
843,3284,2025-01-04,76077.77,jogos,fisico
843,3284,2025-01-17,17453.10,transporte,fisico
843,3284,2025-01-21,64610.49,jogos,fisico
843,3284,2025-01-26,46982.46,transporte,online
843,3284,2025-01-13,42631.89,jogos,fisico
843,3284,2025-01-01,177603.59,jogos,fisico
843,3284,2025-01-28,1795.08,streaming,online
843,3284,2025-01-07,176148.50,jogos,fisico
843,3284,2025-01-03,83914.06,transporte,fisico
843,3284,2025-01-20,16206.54,jogos,fisico
843,3284,2025-01-05,192800.27,alimentacao,fisico
843,3284,2025-01-12,236483.47,alimentacao,online
843,3284,2025-01-05,89889.48,varejo,online
843,3284,2025-01-23,44870.74,varejo,online
843,3284,2025-01-05,123585.79,alimentacao,online
843,3284,2025-01-18,118452.24,jogos,online
843,3284,2025-02-24,39584.61,varejo,online
843,3284,2025-02-09,180605.89,jogos,fisico
843,3284,2025-02-27,103494.50,alimentacao,fisico
843,3284,2025-02-21,36523.27,streaming,online
843,3284,2025-02-27,138890.73,jogos,online
843,3284,2025-02-02,26971.91,streaming,online
843,3284,2025-02-22,235250.06,streaming,fisico
843,3284,2025-02-17,44177.21,alimentacao,online
843,3284,2025-02-10,102322.10,transporte,online
843,3284,2025-02-28,140331.05,varejo,fisico
843,3284,2025-02-05,186876.86,varejo,fisico
843,3284,2025-02-28,49422.71,alimentacao,online
843,3284,2025-02-25,15519.17,varejo,fisico
843,3284,2025-02-06,222862.40,streaming,online
843,3284,2025-02-21,193268.22,transporte,fisico
843,3284,2025-03-09,45051.30,streaming,fisico
843,3284,2025-03-12,183684.70,varejo,fisico
843,3284,2025-03-03,120810.18,jogos,fisico
843,3284,2025-03-08,120021.77,jogos,fisico
843,3284,2025-03-07,242247.02,streaming,online
843,3284,2025-03-14,36899.02,jogos,online
843,3284,2025-03-18,197834.71,alimentacao,fisico
843,3284,2025-03-14,92073.64,alimentacao,online
843,3284,2025-03-21,27024.60,transporte,fisico
843,3284,2025-03-05,98879.71,streaming,online
843,3284,2025-03-09,201275.24,alimentacao,fisico
843,3284,2025-03-26,49855.10,transporte,online
843,3284,2025-03-11,123918.74,streaming,fisico
843,3284,2025-03-28,43706.66,varejo,online
843,3284,2025-03-25,128286.39,streaming,online
843,3284,2025-03-26,121347.25,alimentacao,online
843,3284,2025-03-01,52489.81,transporte,fisico
843,3284,2025-03-17,83628.80,transporte,online
843,3284,2025-03-12,27738.89,streaming,fisico
843,3284,2025-03-23,138585.28,transporte,fisico
843,3284,2025-03-01,87599.27,transporte,online
843,3284,2025-04-08,38739.72,transporte,fisico
843,3284,2025-04-19,1646.34,transporte,online
843,3284,2025-04-21,86356.41,jogos,fisico
843,3284,2025-04-07,175821.59,streaming,online
843,3284,2025-04-26,215292.56,jogos,online
843,3284,2025-04-05,226217.55,varejo,fisico
843,3284,2025-04-13,200849.61,varejo,online
843,3284,2025-04-17,195222.79,alimentacao,fisico
843,3284,2025-04-15,92972.01,varejo,fisico
843,3284,2025-04-02,194400.63,transporte,online
843,3284,2025-04-03,50642.01,varejo,online
843,3284,2025-04-12,25523.34,alimentacao,fisico
843,3284,2025-04-11,224145.20,transporte,online
843,3284,2025-04-28,67264.02,jogos,fisico
843,3284,2025-04-04,208081.59,jogos,fisico
843,3284,2025-04-05,136802.42,varejo,online
843,3284,2025-04-16,102441.62,jogos,online
843,3284,2025-04-10,59525.01,jogos,online
843,3284,2025-04-17,14825.10,transporte,fisico
843,3284,2025-04-07,47729.16,alimentacao,online
843,3284,2025-04-11,41124.06,transporte,online
843,3284,2025-04-13,103651.48,alimentacao,online
843,3284,2025-04-26,195114.21,varejo,online
843,3284,2025-04-12,113462.46,alimentacao,online
844,3290,2025-01-01,74875.04,varejo,online
844,3290,2025-01-15,234265.92,alimentacao,fisico
844,3290,2025-01-20,167810.54,jogos,online
844,3290,2025-02-23,16234.06,jogos,fisico
844,3290,2025-03-04,155137.25,alimentacao,online
844,3290,2025-03-23,63163.36,transporte,online
844,3290,2025-03-24,242313.07,alimentacao,fisico
844,3290,2025-03-28,119427.42,jogos,online
844,3290,2025-03-11,42091.36,streaming,online
844,3290,2025-04-12,220170.40,alimentacao,online
844,3290,2025-04-28,215052.48,alimentacao,online
845,3293,2025-01-28,208833.64,alimentacao,online
845,3293,2025-01-09,9784.06,alimentacao,online
845,3293,2025-01-01,189930.88,streaming,online
845,3293,2025-02-04,34929.08,varejo,fisico
845,3293,2025-02-07,38533.50,varejo,online
845,3293,2025-02-15,79022.26,varejo,online
845,3293,2025-04-22,97319.81,streaming,fisico
845,3293,2025-04-01,23790.38,transporte,online
846,3294,2025-01-17,72646.97,streaming,online
846,3294,2025-01-02,175426.23,streaming,fisico
846,3294,2025-01-04,215884.43,transporte,online
846,3294,2025-01-20,170474.83,jogos,fisico
846,3294,2025-01-08,196633.67,transporte,online
846,3294,2025-01-26,158969.99,alimentacao,online
846,3294,2025-01-10,141982.60,jogos,fisico
846,3294,2025-02-18,172391.92,varejo,fisico
846,3294,2025-02-21,155818.08,transporte,online
846,3294,2025-02-14,124923.20,streaming,fisico
846,3294,2025-02-27,140020.66,streaming,online
846,3294,2025-02-20,245830.50,alimentacao,fisico
846,3294,2025-02-23,34619.66,varejo,online
846,3294,2025-02-18,138364.71,jogos,online
846,3294,2025-03-24,241139.86,jogos,online
846,3294,2025-03-08,57176.94,jogos,fisico
846,3294,2025-03-22,238130.39,jogos,online
846,3294,2025-03-16,106880.58,jogos,online
846,3294,2025-04-19,248050.90,varejo,online
846,3294,2025-04-20,127130.65,streaming,online
